Record Length,40000,,Source,CH1
Sample Interval,CH1:0.0003999999899,,Second,Volt
,,,4.162799835,0.02
,,,4.163199902,0.04
,,,4.163599968,0.04
,,,4.164000034,0.02
,,,4.164400101,0
,,,4.16479969,0.02
,,,4.165199757,0.02
,,,4.165599823,0
,,,4.165999889,0.04
,,,4.166399956,0.04
,,,4.166800022,0.02
,,,4.167200089,0.02
,,,4.167599678,0.02
,,,4.167999744,0.02
,,,4.168399811,0.02
,,,4.168799877,0.02
,,,4.169199944,0.04
,,,4.16960001,0.02
,,,4.170000076,0.02
,,,4.170399666,0.04
,,,4.170799732,0.04
,,,4.171199799,0.02
,,,4.171599865,0.02
,,,4.171999931,0.04
,,,4.172399998,0.02
,,,4.172800064,0.02
,,,4.17320013,0.02
,,,4.17359972,0.04
,,,4.173999786,0.02
,,,4.174399853,0.04
,,,4.174799919,0
,,,4.175199986,0.02
,,,4.175600052,0.02
,,,4.176000118,0.02
,,,4.176399708,0.02
,,,4.176799774,0.04
,,,4.177199841,0.02
,,,4.177599907,0.02
,,,4.177999973,0.02
,,,4.17840004,0.02
,,,4.178800106,0.02
,,,4.179199696,0.02
,,,4.179599762,0.02
,,,4.179999828,0.02
,,,4.180399895,0.04
,,,4.180799961,0.02
,,,4.181200027,0.04
,,,4.181600094,0.02
,,,4.181999683,0
,,,4.18239975,0.02
,,,4.182799816,0.04
,,,4.183199883,0.02
,,,4.183599949,0
,,,4.184000015,0
,,,4.184400082,0.04
,,,4.184799671,0.02
,,,4.185199738,0.02
,,,4.185599804,0.02
,,,4.18599987,0.04
,,,4.186399937,0.02
,,,4.186800003,0.02
,,,4.187200069,0
,,,4.187599659,0.02
,,,4.187999725,0.04
,,,4.188399792,0.02
,,,4.188799858,0.02
,,,4.189199924,0.04
,,,4.189599991,0.02
,,,4.190000057,0.02
,,,4.190400124,0.04
,,,4.190799713,0.02
,,,4.19119978,0.02
,,,4.191599846,0.04
,,,4.191999912,0.04
,,,4.192399979,0.02
,,,4.192800045,0.02
,,,4.193200111,0.02
,,,4.193599701,0.02
,,,4.193999767,0.04
,,,4.194399834,0.02
,,,4.1947999,0.04
,,,4.195199966,0.02
,,,4.195600033,0.02
,,,4.196000099,0.04
,,,4.196399689,0.02
,,,4.196799755,0
,,,4.197199821,0.04
,,,4.197599888,0.02
,,,4.197999954,0.04
,,,4.198400021,0.02
,,,4.198800087,0.02
,,,4.199199677,0
,,,4.199599743,0
,,,4.199999809,0.02
,,,4.200399876,0.02
,,,4.200799942,0.02
,,,4.201200008,0.02
,,,4.201600075,0
,,,4.201999664,0.04
,,,4.202399731,0.02
,,,4.202799797,0.02
,,,4.203199863,0.02
,,,4.20359993,0
,,,4.203999996,0.04
,,,4.204400063,0.04
,,,4.204800129,0
,,,4.205199718,0.04
,,,4.205599785,0.04
,,,4.205999851,0.04
,,,4.206399918,0.02
,,,4.206799984,0.04
,,,4.20720005,0.04
,,,4.207600117,0.02
,,,4.207999706,0.02
,,,4.208399773,0.04
,,,4.208799839,0.04
,,,4.209199905,0.02
,,,4.209599972,0.02
,,,4.210000038,0.04
,,,4.210400105,0.02
,,,4.210799694,0.04
,,,4.21119976,0.02
,,,4.211599827,0.02
,,,4.211999893,0.04
,,,4.21239996,0.04
,,,4.212800026,0.04
,,,4.213200092,0.04
,,,4.213599682,0.04
,,,4.213999748,0.02
,,,4.214399815,0.02
,,,4.214799881,0.02
,,,4.215199947,0.02
,,,4.215600014,0.04
,,,4.21600008,0.02
,,,4.21639967,0.02
,,,4.216799736,0.02
,,,4.217199802,0.02
,,,4.217599869,0.04
,,,4.217999935,0.02
,,,4.218400002,0.02
,,,4.218800068,0.02
,,,4.219199657,0.02
,,,4.219599724,0
,,,4.21999979,0.02
,,,4.220399857,0
,,,4.220799923,0.02
,,,4.221199989,0.04
,,,4.221600056,0.04
,,,4.222000122,0.04
,,,4.222399712,0.04
,,,4.222799778,0.02
,,,4.223199844,0.04
,,,4.223599911,0.02
,,,4.223999977,0.02
,,,4.224400043,0.04
,,,4.22480011,0.02
,,,4.225199699,0
,,,4.225599766,0.02
,,,4.225999832,0.04
,,,4.226399899,0
,,,4.226799965,0.04
,,,4.227200031,0.02
,,,4.227600098,0.02
,,,4.227999687,0.04
,,,4.228399754,0.02
,,,4.22879982,0.04
,,,4.229199886,0.02
,,,4.229599953,0.02
,,,4.230000019,0.02
,,,4.230400085,0.04
,,,4.230799675,0.02
,,,4.231199741,0.04
,,,4.231599808,0.02
,,,4.231999874,0.02
,,,4.23239994,0.04
,,,4.232800007,0.02
,,,4.233200073,0.02
,,,4.233599663,0.04
,,,4.233999729,0.02
,,,4.234399796,0.02
,,,4.234799862,0.02
,,,4.235199928,0.04
,,,4.235599995,0
,,,4.236000061,0.02
,,,4.236400127,0.02
,,,4.236799717,0.02
,,,4.237199783,0.02
,,,4.23759985,0.02
,,,4.237999916,0.02
,,,4.238399982,0
,,,4.238800049,0.04
,,,4.239200115,0.04
,,,4.239599705,0.04
,,,4.239999771,0.02
,,,4.240399837,0.02
,,,4.240799904,0.02
,,,4.24119997,0.02
,,,4.241600037,0.04
,,,4.242000103,0.02
,,,4.242399693,0.04
,,,4.242799759,0.04
,,,4.243199825,0
,,,4.243599892,0.02
,,,4.243999958,0.02
,,,4.244400024,0.04
,,,4.244800091,0.02
,,,4.24519968,0
,,,4.245599747,0.02
,,,4.245999813,0
,,,4.246399879,0
,,,4.246799946,0.02
,,,4.247200012,0.02
,,,4.247600079,0.02
,,,4.247999668,0.02
,,,4.248399735,0.02
,,,4.248799801,0.02
,,,4.249199867,0.02
,,,4.249599934,0.02
,,,4.25,0.02
,,,4.250400066,0.04
,,,4.250799656,0
,,,4.251199722,0.04
,,,4.251599789,0.02
,,,4.251999855,0.02
,,,4.252399921,0.04
,,,4.252799988,0.02
,,,4.253200054,0.02
,,,4.253600121,0
,,,4.25399971,0
,,,4.254399776,0.02
,,,4.254799843,0.02
,,,4.255199909,0.02
,,,4.255599976,0.02
,,,4.256000042,0.02
,,,4.256400108,0.02
,,,4.256799698,0.02
,,,4.257199764,0.02
,,,4.257599831,0.02
,,,4.257999897,0.02
,,,4.258399963,0
,,,4.25880003,0.04
,,,4.259200096,0
,,,4.259599686,0.02
,,,4.259999752,0.04
,,,4.260399818,0.02
,,,4.260799885,0.02
,,,4.261199951,0.04
,,,4.261600018,0.02
,,,4.262000084,0.04
,,,4.262399673,0.04
,,,4.26279974,0.02
,,,4.263199806,0.02
,,,4.263599873,0
,,,4.263999939,0.02
,,,4.264400005,0.02
,,,4.264800072,0
,,,4.265199661,0.02
,,,4.265599728,0.02
,,,4.265999794,0.02
,,,4.26639986,0.04
,,,4.266799927,0.04
,,,4.267199993,0.02
,,,4.26760006,0.04
,,,4.268000126,0.02
,,,4.268399715,0.04
,,,4.268799782,0.02
,,,4.269199848,0.04
,,,4.269599915,0.04
,,,4.269999981,0.02
,,,4.270400047,0.02
,,,4.270800114,0.02
,,,4.271199703,0.02
,,,4.27159977,0.02
,,,4.271999836,0.02
,,,4.272399902,0.02
,,,4.272799969,0.02
,,,4.273200035,0.02
,,,4.273600101,0
,,,4.273999691,0.02
,,,4.274399757,0.02
,,,4.274799824,0.02
,,,4.27519989,0.02
,,,4.275599957,0.02
,,,4.276000023,0.04
,,,4.276400089,0
,,,4.276799679,0.04
,,,4.277199745,0
,,,4.277599812,0.02
,,,4.277999878,0.02
,,,4.278399944,0.02
,,,4.278800011,0.04
,,,4.279200077,0.02
,,,4.279599667,0.02
,,,4.279999733,0.04
,,,4.280399799,0
,,,4.280799866,0.02
,,,4.281199932,0.02
,,,4.281599998,0.02
,,,4.282000065,0.02
,,,4.282399654,0.04
,,,4.282799721,0
,,,4.283199787,0.02
,,,4.283599854,0
,,,4.28399992,0
,,,4.284399986,0.02
,,,4.284800053,0.04
,,,4.285200119,0.02
,,,4.285599709,0
,,,4.285999775,0
,,,4.286399841,0.04
,,,4.286799908,0.02
,,,4.287199974,0.02
,,,4.28760004,0
,,,4.288000107,0.02
,,,4.288399696,0.02
,,,4.288799763,0.02
,,,4.289199829,0
,,,4.289599895,0.04
,,,4.289999962,0.02
,,,4.290400028,0.02
,,,4.290800095,0.02
,,,4.291199684,0.02
,,,4.291599751,0.02
,,,4.291999817,0.02
,,,4.292399883,0.04
,,,4.29279995,0.02
,,,4.293200016,0.04
,,,4.293600082,0.02
,,,4.293999672,0.02
,,,4.294399738,0.02
,,,4.294799805,0
,,,4.295199871,0.02
,,,4.295599937,0
,,,4.296000004,0.04
,,,4.29640007,0.02
,,,4.29679966,0.04
,,,4.297199726,0
,,,4.297599792,0
,,,4.297999859,0.02
,,,4.298399925,0.02
,,,4.298799992,0
,,,4.299200058,0.02
,,,4.299600124,0.02
,,,4.299999714,0.04
,,,4.30039978,0.04
,,,4.300799847,0.02
,,,4.301199913,0.02
,,,4.301599979,0.04
,,,4.302000046,0.02
,,,4.302400112,0.04
,,,4.302799702,0.04
,,,4.303199768,0.02
,,,4.303599834,0.04
,,,4.303999901,0.04
,,,4.304399967,0.04
,,,4.304800034,0.02
,,,4.3052001,0.02
,,,4.305599689,0.02
,,,4.305999756,0.04
,,,4.306399822,0.02
,,,4.306799889,0
,,,4.307199955,0.02
,,,4.307600021,0.02
,,,4.308000088,0.02
,,,4.308399677,0.02
,,,4.308799744,0.02
,,,4.30919981,0.02
,,,4.309599876,0.02
,,,4.309999943,0.02
,,,4.310400009,0.04
,,,4.310800076,0.02
,,,4.311199665,0.02
,,,4.311599731,0.02
,,,4.311999798,0.02
,,,4.312399864,0.02
,,,4.312799931,0.02
,,,4.313199997,0.04
,,,4.313600063,0.02
,,,4.313999653,0.04
,,,4.314399719,0.5
,,,4.314799786,0.48
,,,4.315199852,0.5
,,,4.315599918,0.5
,,,4.315999985,0.48
,,,4.316400051,0.5
,,,4.316800117,0.5
,,,4.317199707,0.5
,,,4.317599773,0.48
,,,4.31799984,0.5
,,,4.318399906,0.48
,,,4.318799973,0.48
,,,4.319200039,0.48
,,,4.319600105,0.48
,,,4.319999695,0.5
,,,4.320399761,0.48
,,,4.320799828,0.48
,,,4.321199894,0.5
,,,4.32159996,0.48
,,,4.322000027,0.48
,,,4.322400093,0.5
,,,4.322799683,0.48
,,,4.323199749,0.5
,,,4.323599815,0.48
,,,4.323999882,0.48
,,,4.324399948,0.5
,,,4.324800015,0.48
,,,4.325200081,0.48
,,,4.32559967,0.48
,,,4.325999737,0.48
,,,4.326399803,0.48
,,,4.32679987,0.5
,,,4.327199936,0.48
,,,4.327600002,0.48
,,,4.328000069,0.48
,,,4.328399658,0.48
,,,4.328799725,0.48
,,,4.329199791,0.48
,,,4.329599857,0.48
,,,4.329999924,0.48
,,,4.33039999,0.5
,,,4.330800056,0.5
,,,4.331200123,0.48
,,,4.331599712,0.46
,,,4.331999779,0.5
,,,4.332399845,0.48
,,,4.332799912,0.5
,,,4.333199978,0.48
,,,4.333600044,0.48
,,,4.334000111,0.48
,,,4.3343997,0.5
,,,4.334799767,0.48
,,,4.335199833,0.48
,,,4.335599899,0.48
,,,4.335999966,0.48
,,,4.336400032,0.48
,,,4.336800098,0.5
,,,4.337199688,0.48
,,,4.337599754,0.5
,,,4.337999821,0.48
,,,4.338399887,0.5
,,,4.338799953,0.5
,,,4.33920002,0.5
,,,4.339600086,0.48
,,,4.339999676,0.48
,,,4.340399742,0.5
,,,4.340799809,0.5
,,,4.341199875,0.5
,,,4.341599941,0.48
,,,4.342000008,0.5
,,,4.342400074,0.5
,,,4.342799664,0.48
,,,4.34319973,0.5
,,,4.343599796,0.48
,,,4.343999863,0.48
,,,4.344399929,0.48
,,,4.344799995,0.48
,,,4.345200062,0.5
,,,4.345600128,0.5
,,,4.345999718,0.48
,,,4.346399784,0.48
,,,4.34679985,0.5
,,,4.347199917,0.5
,,,4.347599983,0.48
,,,4.34800005,0.48
,,,4.348400116,0.5
,,,4.348799706,0.5
,,,4.349199772,0.48
,,,4.349599838,0.48
,,,4.349999905,0.5
,,,4.350399971,0.48
,,,4.350800037,0.5
,,,4.351200104,0.5
,,,4.351599693,0.5
,,,4.35199976,0.48
,,,4.352399826,0.48
,,,4.352799892,0.48
,,,4.353199959,0.48
,,,4.353600025,0.5
,,,4.354000092,0.48
,,,4.354399681,0.5
,,,4.354799747,0.48
,,,4.355199814,0.5
,,,4.35559988,0.5
,,,4.355999947,0.5
,,,4.356400013,0.48
,,,4.356800079,0.46
,,,4.357199669,0.52
,,,4.357599735,0.5
,,,4.357999802,0.48
,,,4.358399868,0.48
,,,4.358799934,0.5
,,,4.359200001,0.48
,,,4.359600067,0.48
,,,4.359999657,0.5
,,,4.360399723,0.5
,,,4.360799789,0.48
,,,4.361199856,0.48
,,,4.361599922,0.5
,,,4.361999989,0.5
,,,4.362400055,0.48
,,,4.362800121,0.5
,,,4.363199711,0.48
,,,4.363599777,0.48
,,,4.363999844,0.48
,,,4.36439991,0.5
,,,4.364799976,0.48
,,,4.365200043,0.48
,,,4.365600109,0.5
,,,4.365999699,0.5
,,,4.366399765,0.46
,,,4.366799831,0.48
,,,4.367199898,0.46
,,,4.367599964,0.48
,,,4.368000031,0.5
,,,4.368400097,0.48
,,,4.368799686,0.48
,,,4.369199753,0.48
,,,4.369599819,0.5
,,,4.369999886,0.48
,,,4.370399952,0.48
,,,4.370800018,0.48
,,,4.371200085,0.48
,,,4.371599674,0.5
,,,4.371999741,0.5
,,,4.372399807,0.48
,,,4.372799873,0.48
,,,4.37319994,0.5
,,,4.373600006,0.5
,,,4.374000072,0.5
,,,4.374399662,0.48
,,,4.374799728,0.5
,,,4.375199795,0.48
,,,4.375599861,0.5
,,,4.375999928,0.48
,,,4.376399994,0.48
,,,4.37680006,0.48
,,,4.377200127,0.48
,,,4.377599716,0.48
,,,4.377999783,0.46
,,,4.378399849,0.48
,,,4.378799915,0.5
,,,4.379199982,0.48
,,,4.379600048,0.48
,,,4.380000114,0.5
,,,4.380399704,0.48
,,,4.38079977,0.5
,,,4.381199837,0.48
,,,4.381599903,0.48
,,,4.381999969,0.5
,,,4.382400036,0.48
,,,4.382800102,0.48
,,,4.383199692,0.5
,,,4.383599758,0.5
,,,4.383999825,0.48
,,,4.384399891,0.48
,,,4.384799957,0.5
,,,4.385200024,0.48
,,,4.38560009,0.5
,,,4.38599968,0.5
,,,4.386399746,0.48
,,,4.386799812,0.48
,,,4.387199879,0.48
,,,4.387599945,0.48
,,,4.388000011,0.48
,,,4.388400078,0.48
,,,4.388799667,0.5
,,,4.389199734,0.5
,,,4.3895998,0.48
,,,4.389999866,0.48
,,,4.390399933,0.5
,,,4.390799999,0.5
,,,4.391200066,0.5
,,,4.391599655,0.5
,,,4.391999722,0.48
,,,4.392399788,0.48
,,,4.392799854,0.48
,,,4.393199921,0.5
,,,4.393599987,0.5
,,,4.394000053,0.5
,,,4.39440012,0.5
,,,4.394799709,0.5
,,,4.395199776,0.52
,,,4.395599842,0.5
,,,4.395999908,0.5
,,,4.396399975,0.5
,,,4.396800041,0.48
,,,4.397200108,0.48
,,,4.397599697,0.5
,,,4.397999763,0.48
,,,4.39839983,0.5
,,,4.398799896,0.48
,,,4.399199963,0.5
,,,4.399600029,0.5
,,,4.400000095,0.48
,,,4.400399685,0.48
,,,4.400799751,0.5
,,,4.401199818,0.48
,,,4.401599884,0.48
,,,4.40199995,0.48
,,,4.402400017,0.52
,,,4.402800083,0.48
,,,4.403199673,0.48
,,,4.403599739,0.48
,,,4.403999805,0.5
,,,4.404399872,0.48
,,,4.404799938,0.5
,,,4.405200005,0.48
,,,4.405600071,0.48
,,,4.40599966,0.48
,,,4.406399727,0.5
,,,4.406799793,0.48
,,,4.40719986,0.5
,,,4.407599926,0.48
,,,4.407999992,0.48
,,,4.408400059,0.48
,,,4.408800125,0.5
,,,4.409199715,0.48
,,,4.409599781,0.5
,,,4.409999847,0.48
,,,4.410399914,0.5
,,,4.41079998,0.48
,,,4.411200047,0.48
,,,4.411600113,0.5
,,,4.411999702,0.48
,,,4.412399769,0.48
,,,4.412799835,0.48
,,,4.413199902,0.48
,,,4.413599968,0.48
,,,4.414000034,0.5
,,,4.414400101,0.48
,,,4.41479969,0.5
,,,4.415199757,0.48
,,,4.415599823,0.48
,,,4.415999889,0.48
,,,4.416399956,0.48
,,,4.416800022,0.48
,,,4.417200089,0.48
,,,4.417599678,0.5
,,,4.417999744,0.5
,,,4.418399811,0.48
,,,4.418799877,0
,,,4.419199944,0.02
,,,4.41960001,0.02
,,,4.420000076,0.04
,,,4.420399666,0.02
,,,4.420799732,0
,,,4.421199799,0.02
,,,4.421599865,0.02
,,,4.421999931,0
,,,4.422399998,0.02
,,,4.422800064,0.04
,,,4.423199654,0.02
,,,4.42359972,0.02
,,,4.423999786,0
,,,4.424399853,0.04
,,,4.424799919,0.04
,,,4.425199986,0.04
,,,4.425600052,0.02
,,,4.426000118,0.02
,,,4.426399708,0.04
,,,4.426799774,0.04
,,,4.427199841,0.04
,,,4.427599907,0.02
,,,4.427999973,0.02
,,,4.42840004,0.04
,,,4.428800106,0.02
,,,4.429199696,0.02
,,,4.429599762,0.04
,,,4.429999828,0.02
,,,4.430399895,0.02
,,,4.430799961,0.02
,,,4.431200027,0.04
,,,4.431600094,0.02
,,,4.431999683,0.02
,,,4.43239975,0.02
,,,4.432799816,0.04
,,,4.433199883,0.04
,,,4.433599949,0.02
,,,4.434000015,0.04
,,,4.434400082,0.04
,,,4.434799671,0
,,,4.435199738,0.02
,,,4.435599804,0.04
,,,4.43599987,0.04
,,,4.436399937,0.04
,,,4.436800003,0.02
,,,4.437200069,0
,,,4.437599659,0.02
,,,4.437999725,0.02
,,,4.438399792,0.04
,,,4.438799858,0.02
,,,4.439199924,0.04
,,,4.439599991,0.02
,,,4.440000057,0.02
,,,4.440400124,0.02
,,,4.440799713,0.02
,,,4.44119978,0.02
,,,4.441599846,0
,,,4.441999912,0.02
,,,4.442399979,0.04
,,,4.442800045,0.02
,,,4.443200111,0.02
,,,4.443599701,0
,,,4.443999767,0.02
,,,4.444399834,0.02
,,,4.4447999,0.02
,,,4.445199966,0.04
,,,4.445600033,0.02
,,,4.446000099,0.02
,,,4.446399689,0.02
,,,4.446799755,0
,,,4.447199821,0.04
,,,4.447599888,0.02
,,,4.447999954,0.02
,,,4.448400021,0.04
,,,4.448800087,0.02
,,,4.449199677,0.04
,,,4.449599743,0.02
,,,4.449999809,0
,,,4.450399876,0.02
,,,4.450799942,0.04
,,,4.451200008,0
,,,4.451600075,0
,,,4.451999664,0.04
,,,4.452399731,0.02
,,,4.452799797,0.02
,,,4.453199863,0.02
,,,4.45359993,0.04
,,,4.453999996,0.04
,,,4.454400063,0.02
,,,4.454799652,0.02
,,,4.455199718,0.02
,,,4.455599785,0.02
,,,4.455999851,0.02
,,,4.456399918,0.02
,,,4.456799984,0.04
,,,4.45720005,0.02
,,,4.457600117,0.02
,,,4.457999706,0.04
,,,4.458399773,0.02
,,,4.458799839,0.04
,,,4.459199905,0.02
,,,4.459599972,0.02
,,,4.460000038,0.04
,,,4.460400105,0.02
,,,4.460799694,0.02
,,,4.46119976,0.02
,,,4.461599827,0.04
,,,4.461999893,0.04
,,,4.46239996,0.02
,,,4.462800026,0.04
,,,4.463200092,0
,,,4.463599682,0.04
,,,4.463999748,0.04
,,,4.464399815,0.02
,,,4.464799881,0.04
,,,4.465199947,0.02
,,,4.465600014,0.04
,,,4.46600008,0.02
,,,4.46639967,0.02
,,,4.466799736,0
,,,4.467199802,0.04
,,,4.467599869,0.02
,,,4.467999935,0.02
,,,4.468400002,0.02
,,,4.468800068,0
,,,4.469199657,0.02
,,,4.469599724,0.04
,,,4.46999979,0.02
,,,4.470399857,0
,,,4.470799923,0.04
,,,4.471199989,0.02
,,,4.471600056,0.02
,,,4.472000122,0
,,,4.472399712,0.02
,,,4.472799778,0.02
,,,4.473199844,0.04
,,,4.473599911,0.02
,,,4.473999977,0
,,,4.474400043,0.02
,,,4.47480011,0.02
,,,4.475199699,0.02
,,,4.475599766,0
,,,4.475999832,0.04
,,,4.476399899,0.04
,,,4.476799965,0.02
,,,4.477200031,0.02
,,,4.477600098,0.04
,,,4.477999687,0
,,,4.478399754,0.04
,,,4.47879982,0.02
,,,4.479199886,0.02
,,,4.479599953,0.02
,,,4.480000019,0.02
,,,4.480400085,0.04
,,,4.480799675,0.02
,,,4.481199741,0.02
,,,4.481599808,0.02
,,,4.481999874,0
,,,4.48239994,0.02
,,,4.482800007,0.02
,,,4.483200073,0.02
,,,4.483599663,0.02
,,,4.483999729,0.04
,,,4.484399796,0.02
,,,4.484799862,0.02
,,,4.485199928,0.02
,,,4.485599995,0.02
,,,4.486000061,0.02
,,,4.486399651,0.02
,,,4.486799717,0.02
,,,4.487199783,0.04
,,,4.48759985,0.02
,,,4.487999916,0.02
,,,4.488399982,0.04
,,,4.488800049,0.02
,,,4.489200115,0.04
,,,4.489599705,0.02
,,,4.489999771,0.02
,,,4.490399837,0.02
,,,4.490799904,0.02
,,,4.49119997,0.04
,,,4.491600037,0.02
,,,4.492000103,0.02
,,,4.492399693,0.04
,,,4.492799759,0
,,,4.493199825,0.02
,,,4.493599892,0.02
,,,4.493999958,0.02
,,,4.494400024,0.02
,,,4.494800091,0.02
,,,4.49519968,0.02
,,,4.495599747,0
,,,4.495999813,0.02
,,,4.496399879,0.02
,,,4.496799946,0.04
,,,4.497200012,0.04
,,,4.497600079,0.02
,,,4.497999668,0.04
,,,4.498399735,0.04
,,,4.498799801,0.02
,,,4.499199867,0.04
,,,4.499599934,0.02
,,,4.5,0.02
,,,4.500400066,0.04
,,,4.500799656,0.04
,,,4.501199722,0.02
,,,4.501599789,0.02
,,,4.501999855,0
,,,4.502399921,0.04
,,,4.502799988,0.04
,,,4.503200054,0.04
,,,4.503600121,0.02
,,,4.50399971,0.04
,,,4.504399776,0
,,,4.504799843,0.02
,,,4.505199909,0.02
,,,4.505599976,0.02
,,,4.506000042,0.02
,,,4.506400108,0
,,,4.506799698,0.04
,,,4.507199764,0.04
,,,4.507599831,0
,,,4.507999897,0.02
,,,4.508399963,0.02
,,,4.50880003,0.02
,,,4.509200096,0.02
,,,4.509599686,0.02
,,,4.509999752,0.04
,,,4.510399818,0.02
,,,4.510799885,0.02
,,,4.511199951,0.02
,,,4.511600018,0.02
,,,4.512000084,0.02
,,,4.512399673,0.02
,,,4.51279974,0.02
,,,4.513199806,0.02
,,,4.513599873,0.02
,,,4.513999939,0.04
,,,4.514400005,0.02
,,,4.514800072,0.02
,,,4.515199661,0.04
,,,4.515599728,0.02
,,,4.515999794,0.02
,,,4.51639986,0.02
,,,4.516799927,0.02
,,,4.517199993,0.02
,,,4.51760006,0.02
,,,4.517999649,0.04
,,,4.518399715,0.02
,,,4.518799782,0.04
,,,4.519199848,0.02
,,,4.519599915,0.04
,,,4.519999981,0.02
,,,4.520400047,0.02
,,,4.520800114,0.02
,,,4.521199703,0.04
,,,4.52159977,0.04
,,,4.521999836,0.02
,,,4.522399902,0.02
,,,4.522799969,0.02
,,,4.523200035,0.02
,,,4.523600101,0.02
,,,4.523999691,0.02
,,,4.524399757,0.02
,,,4.524799824,0.02
,,,4.52519989,0.02
,,,4.525599957,0.02
,,,4.526000023,0
,,,4.526400089,0.02
,,,4.526799679,0.02
,,,4.527199745,0.02
,,,4.527599812,0.02
,,,4.527999878,0.04
,,,4.528399944,0
,,,4.528800011,0.02
,,,4.529200077,0.02
,,,4.529599667,0.02
,,,4.529999733,0.04
,,,4.530399799,0.02
,,,4.530799866,0
,,,4.531199932,0.02
,,,4.531599998,0
,,,4.532000065,0.02
,,,4.532399654,0.02
,,,4.532799721,0.04
,,,4.533199787,0.02
,,,4.533599854,0.04
,,,4.53399992,0.02
,,,4.534399986,0.02
,,,4.534800053,0.04
,,,4.535200119,0.04
,,,4.535599709,0
,,,4.535999775,0.02
,,,4.536399841,0.02
,,,4.536799908,0.02
,,,4.537199974,0.02
,,,4.53760004,0.04
,,,4.538000107,0.02
,,,4.538399696,0.02
,,,4.538799763,0
,,,4.539199829,0.02
,,,4.539599895,0.02
,,,4.539999962,0.02
,,,4.540400028,0
,,,4.540800095,0.02
,,,4.541199684,0.02
,,,4.541599751,0.02
,,,4.541999817,0.02
,,,4.542399883,0
,,,4.54279995,0.04
,,,4.543200016,0.02
,,,4.543600082,0.04
,,,4.543999672,0.04
,,,4.544399738,0.02
,,,4.544799805,0.02
,,,4.545199871,0.02
,,,4.545599937,0.02
,,,4.546000004,0.04
,,,4.54640007,0.04
,,,4.54679966,0.02
,,,4.547199726,0.04
,,,4.547599792,0.04
,,,4.547999859,0.02
,,,4.548399925,0.04
,,,4.548799992,0.02
,,,4.549200058,0.02
,,,4.549599648,0.02
,,,4.549999714,0.02
,,,4.55039978,0.02
,,,4.550799847,0.02
,,,4.551199913,0.04
,,,4.551599979,0.02
,,,4.552000046,0.02
,,,4.552400112,0.04
,,,4.552799702,0.02
,,,4.553199768,0.04
,,,4.553599834,0.02
,,,4.553999901,0.02
,,,4.554399967,0.02
,,,4.554800034,0.04
,,,4.5552001,0.02
,,,4.555599689,0.04
,,,4.555999756,0.02
,,,4.556399822,0.04
,,,4.556799889,0.02
,,,4.557199955,0.02
,,,4.557600021,0.02
,,,4.558000088,0
,,,4.558399677,0.02
,,,4.558799744,0.02
,,,4.55919981,0.02
,,,4.559599876,0.02
,,,4.559999943,0.02
,,,4.560400009,0.04
,,,4.560800076,0.04
,,,4.561199665,0.02
,,,4.561599731,0.02
,,,4.561999798,0.04
,,,4.562399864,0.04
,,,4.562799931,0.02
,,,4.563199997,0.02
,,,4.563600063,0.02
,,,4.563999653,0.04
,,,4.564399719,0.02
,,,4.564799786,0.02
,,,4.565199852,0.02
,,,4.565599918,0.04
,,,4.565999985,0.02
,,,4.566400051,0.02
,,,4.566800117,0
,,,4.567199707,0.02
,,,4.567599773,0
,,,4.56799984,0
,,,4.568399906,0.02
,,,4.568799973,0.02
,,,4.569200039,0.04
,,,4.569600105,0.02
,,,4.569999695,0.02
,,,4.570399761,0.04
,,,4.570799828,0.02
,,,4.571199894,0.02
,,,4.57159996,0.04
,,,4.572000027,0.02
,,,4.572400093,0.02
,,,4.572799683,0.02
,,,4.573199749,0.02
,,,4.573599815,0.02
,,,4.573999882,0.02
,,,4.574399948,0.04
,,,4.574800015,0.02
,,,4.575200081,0.04
,,,4.57559967,0.04
,,,4.575999737,0.02
,,,4.576399803,0.02
,,,4.57679987,0.02
,,,4.577199936,0.02
,,,4.577600002,0.02
,,,4.578000069,0.04
,,,4.578399658,0.02
,,,4.578799725,0.02
,,,4.579199791,0.04
,,,4.579599857,0.02
,,,4.579999924,0.04
,,,4.58039999,0.04
,,,4.580800056,0.02
,,,4.581199646,0.02
,,,4.581599712,0.02
,,,4.581999779,0.02
,,,4.582399845,0
,,,4.582799912,0.02
,,,4.583199978,0.04
,,,4.583600044,0.04
,,,4.584000111,0.02
,,,4.5843997,0.02
,,,4.584799767,0
,,,4.585199833,0.04
,,,4.585599899,0.02
,,,4.585999966,0.02
,,,4.586400032,0.02
,,,4.586800098,0.02
,,,4.587199688,0.02
,,,4.587599754,0.02
,,,4.587999821,0.02
,,,4.588399887,0.02
,,,4.588799953,0.02
,,,4.58920002,0.02
,,,4.589600086,0.02
,,,4.589999676,0.04
,,,4.590399742,0.04
,,,4.590799809,0.02
,,,4.591199875,0.02
,,,4.591599941,0
,,,4.592000008,0
,,,4.592400074,0.02
,,,4.592799664,0.04
,,,4.59319973,0.02
,,,4.593599796,0.02
,,,4.593999863,0.02
,,,4.594399929,0.02
,,,4.594799995,0.02
,,,4.595200062,0.04
,,,4.595599651,0.02
,,,4.595999718,0.04
,,,4.596399784,0.02
,,,4.59679985,0.02
,,,4.597199917,0
